polymer,PSMILES,Exp_Tg(K),source,SMILES,tg_range,number of points,reliability,stdev,num_atoms_sidechainfeaturizer_sum,num_atoms_sidechainfeaturizer_mean,num_atoms_sidechainfeaturizer_max,num_atoms_sidechainfeaturizer_min,numsidechainfeaturizer,num_atoms_backbonefeaturizer,numbackbonefeaturizer,num_hbond_donors_fullpolymerfeaturizer,num_hbond_acceptors_fullpolymerfeaturizer,num_rotatable_bonds_fullpolymerfeaturizer,num_rings_fullpolymerfeaturizer,num_non_aromatic_rings_fullpolymerfeaturizer,num_aromatic_rings_fullpolymerfeaturizer,topological_surface_area_fullpolymerfeaturizer,fraction_bicyclic_rings_fullpolymerfeaturizer,num_aliphatic_heterocycles_fullpolymerfeaturizer,slogp_vsa1_fullpolymerfeaturizer,balaban_j_index_fullpolymerfeaturizer,molecular_weight_fullpolymerfeaturizer,sp3_carbon_count_fullpolymerfeaturizer,sp2_carbon_count_fullpolymerfeaturizer,max_estate_index_fullpolymerfeaturizer,smr_vsa5_fullpolymerfeaturizer,fp_density_morgan1_fullpolymerfeaturizer,total_halogens_fullpolymerfeaturizer,fluorine_count_fullpolymerfeaturizer,chlorine_count_fullpolymerfeaturizer,bromine_count_fullpolymerfeaturizer,single_bonds_fullpolymerfeaturizer,double_bonds_fullpolymerfeaturizer,triple_bonds_fullpolymerfeaturizer,bridging_rings_count_fullpolymerfeaturizer,max_ring_size_fullpolymerfeaturizer,heteroatom_density_fullpolymerfeaturizer,heteroatom_count_fullpolymerfeaturizer,heteroatom_distance_mean_fullpolymerfeaturizer,heteroatom_distance_min_fullpolymerfeaturizer,heteroatom_distance_max_fullpolymerfeaturizer,heteroatom_distance_sum_fullpolymerfeaturizer
,*Oc1cccc(Oc2ccc(Oc3cccc(OC(=O)c4ccc(C(*)=O)cc4)c3)cc2)c1,376.15,GREA,,376.15-376.15,1,black,,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,6.0,8.0,4.0,0.0,4.0,71.06,0.0,0.0,19.31711625624085,1.385361192402175,424.09468823199995,0.0,32.0,12.442037962670245,0.0,0.59375,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,6.0,0.23529411764705882,8.0,10.291703350584811,1.4999999999999998,19.15071800220556,288.1676938163747
,*Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)c1,450.15,GREA,,450.15-450.15,1,black,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,4.0,5.0,3.0,0.0,3.0,52.6,0.0,0.0,15.909757417102366,1.8268523965600245,324.04562986400003,1.0,22.0,12.668230423176311,9.79096695103555,0.782608695652174,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,6.0,0.28,7.0,7.026790867920384,1.4999999999999993,14.309088021254187,147.56260822632805
,*Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,440.15,GREA,,440.15-440.15,1,black,,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,6.0,9.0,5.0,0.0,5.0,78.9,0.0,0.0,20.646620370902415,1.2390544396436933,520.09805936,1.0,37.0,13.173731927513222,9.79096695103555,0.5789473684210527,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,6.0,0.225,9.0,9.34532190030385,1.4999999999999991,17.2988438920062,336.43158841093856
,*Oc1cccc(Oc2ccc3c(=O)n4c5cc(-c6ccc7c(c6)nc6c8ccc(*)c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,669.65,GREA,,669.65-669.65,1,black,,6.0,3.0,3.0,3.0,2.0,46.0,1.0,0.0,8.0,4.0,11.0,0.0,11.0,87.2,0.6363636363636364,4.0,27.02829120720638,1.0856067749745828,644.14845512,0.0,50.0,14.31248422647666,0.0,0.54,0.0,0.0,0.0,0.0,6.0,2.0,0.0,7.0,6.0,0.19230769230769232,10.0,10.955998416341588,1.4999999999999991,23.852678208419363,493.0199287353714
,*Oc1cccc(Oc2ccc3c(=O)n4c5cc(Oc6ccc7c(c6)nc6c8ccc(*)c9cccc(c(=O)n76)c98)ccc5nc4c4cccc2c34)c1,642.65,GREA,,642.65-642.65,1,black,,6.0,3.0,3.0,3.0,2.0,47.0,1.0,0.0,9.0,5.0,11.0,0.0,11.0,96.42999999999999,0.6363636363636364,4.0,31.76515416100643,1.020641033362983,660.1433697399999,0.0,51.0,14.22679255032503,0.0,0.5098039215686274,0.0,0.0,0.0,0.0,7.0,2.0,0.0,7.0,6.0,0.20754716981132076,11.0,9.29201454909857,1.4999999999999984,18.93562341116304,511.06080020042134
,*Oc1cccc(Oc2cccc(*)c2)c1C#N,418.15,GREA,,418.15-418.15,1,black,,2.0,2.0,2.0,2.0,1.0,16.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,42.25,0.0,0.0,15.909757417102366,2.3788683380973676,209.047678464,0.0,14.0,9.193103269085412,0.0,1.1875,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,0.2777777777777778,5.0,5.973653568901437,1.5000000000000007,9.836157786453,59.73653568901437
,*Oc1cccc(Oc2cccc(*)n2)c1,355.15,GREA,,355.15-355.15,1,black,,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,31.35,0.0,1.0,16.040233920253833,2.198040831041635,185.047678464,0.0,14.0,5.678333333333333,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.3125,5.0,5.83523157701097,1.4999999999999998,10.5,58.3523157701097
,*Oc1cccc(Oc2cccc(NC(=O)c3cc(Oc4ccc(C(=O)O)c(C(=O)Nc5cccc(*)c5)c4)ccc3C(=O)O)c2)c1,449.55,GREA,,449.55-449.55,1,black,,6.0,3.0,3.0,3.0,2.0,41.0,1.0,4.0,7.0,11.0,5.0,0.0,5.0,160.49,0.0,0.0,31.280197578915075,1.377041959192883,602.132530284,0.0,45.0,13.363555124893647,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,6.0,0.2765957446808511,13.0,10.268758025353662,1.4999999999999991,24.693116449731495,800.9631259775857
,*Oc1cccc(Oc2cccc(NC(=O)c3cc(Oc4ccc(C(=O)O)c(C(=O)Nc5cccc(*)c5)c4)ccc3C(=O)O)c2)c1C#N,473.25,GREA,,473.25-473.25,1,black,,8.0,2.6666666666666665,3.0,2.0,3.0,41.0,1.0,4.0,8.0,11.0,5.0,0.0,5.0,184.28,0.0,0.0,31.280197578915075,1.3886073110857544,627.127779252,0.0,45.0,13.420934814041013,0.0,0.6382978723404256,0.0,0.0,0.0,0.0,18.0,4.0,1.0,0.0,6.0,0.2857142857142857,14.0,10.879779320775818,1.4999999999999993,25.632011235952586,990.0599181905993
,*Oc1cccc(Oc2cccc(NC(=O)c3cccc(Oc4cccc(Oc5cccc(C(=O)Nc6cccc(*)c6)c5)c4)c3)c2)c1,410.65,GREA,,410.65-410.65,1,black,,0.0,0.0,0.0,0.0,0.0,48.0,1.0,2.0,6.0,11.0,6.0,0.0,6.0,95.12,0.0,0.0,36.01706053271513,1.0846179778364118,606.179086552,0.0,46.0,13.159099719500304,0.0,0.45652173913043476,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,6.0,0.20833333333333334,10.0,13.335748640331651,1.4999999999999991,28.73586609100203,600.1086888149243
,*Oc1cccc(Oc2cccc(OC(*)=O)c2)c1,344.15,GREA,,344.15-344.15,1,black,,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,44.760000000000005,0.0,0.0,14.580253302440804,2.154785012781965,228.042258736,0.0,17.0,11.004766704355449,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,0.3157894736842105,6.0,6.981192144409996,1.5,12.816005617976298,104.71788216614993
,*Oc1cccc(S(=O)(=O)c2ccc(*)cc2)c1,448.15,GREA,,448.15-448.15,1,black,,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,43.370000000000005,0.0,0.0,11.172894463302317,2.5035005648532396,232.019415116,1.0,15.0,12.398509070294784,9.79096695103555,1.0625,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.3333333333333333,6.0,5.652170153452567,1.4999999999999996,12.278029157808676,84.7825523017885
,*Oc1cccc2c(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cccc12,444.15,GREA,,444.15-444.15,1,black,,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,5.0,6.0,4.0,0.0,4.0,61.830000000000005,0.25,0.0,14.580253302440804,1.487531041543143,382.084123548,0.0,29.0,12.675203125186162,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,6.0,0.22580645161290322,7.0,10.42709964616582,1.5000000000000002,20.784609690826528,218.9690925694822
,*Oc1cccc2c(OC3(F)C(*)(F)C(F)(F)C3(F)F)cccc12,411.15,GREA,,411.15-411.15,1,black,,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,18.46,0.3333333333333333,0.0,9.843390348640755,2.112301670387071,320.027198752,10.0,12.0,14.56993283887629,23.871553892032033,0.8181818181818182,6.0,6.0,0.0,0.0,15.0,0.0,0.0,1.0,6.0,0.4166666666666667,10.0,5.572889201960678,1.4999999999999993,12.477633708002891,250.78001408823053
,*Oc1cccc2cc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)ccc12,452.15,GREA,,452.15-452.15,1,black,,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,5.0,6.0,4.0,0.0,4.0,61.830000000000005,0.25,0.0,14.580253302440804,1.4429358135368515,382.084123548,0.0,29.0,12.540450117501607,0.0,0.7586206896551724,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,6.0,0.22580645161290322,7.0,10.22483515056827,1.4999999999999996,20.180436070610554,214.72153816193367
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc12,536.15,GREA,,536.15-536.15,1,black,,4.0,4.0,4.0,4.0,1.0,38.0,1.0,2.0,4.0,7.0,5.0,0.0,5.0,76.66,0.2,0.0,26.543334625115026,1.321864690879723,528.204907376,4.0,36.0,13.350808359454469,26.186202068468653,0.725,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,6.0,0.19047619047619047,8.0,8.070148960900003,1.5000000000000002,17.036724989195815,225.96417090520006
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(C(c5ccc(C(=O)Nc6ccc(*)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc12,525.15,GREA,,525.15-525.15,1,black,,8.0,4.0,4.0,4.0,2.0,45.0,1.0,2.0,4.0,9.0,6.0,0.0,6.0,76.66,0.16666666666666666,0.0,26.543334625115026,1.1953004797097169,698.164026568,9.0,42.0,14.754926892447461,17.76758750428373,0.5882352941176471,6.0,6.0,0.0,0.0,21.0,2.0,0.0,1.0,6.0,0.2641509433962264,14.0,9.668086394205938,1.5000000000000004,25.5,879.7958618727404
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,509.15,GREA,,509.15-509.15,1,black,,0.0,0.0,0.0,0.0,0.0,45.0,1.0,2.0,5.0,9.0,6.0,0.0,6.0,85.89000000000001,0.16666666666666666,0.0,31.280197578915075,1.0228443433633116,564.168521868,0.0,43.0,12.868688346653549,0.0,0.5581395348837209,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,6.0,0.2,9.0,10.4645124193054,1.5000000000000007,22.19797288042312,376.7224470949944
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(C)c6cccc(C(C)(C)c7ccc(Oc8ccc(C(=O)Nc9ccc(*)cc9)cc8)cc7)c6)cc5)cc4)cc3)cc12,412.15,GREA,,412.15-412.15,1,black,,0.0,0.0,0.0,0.0,0.0,70.0,1.0,2.0,6.0,15.0,9.0,0.0,9.0,95.12,0.1111111111111111,0.0,36.01706053271513,0.7796690431475837,892.351237256,6.0,62.0,13.170916843388884,38.52492973755606,0.4264705882352941,0.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,6.0,0.14285714285714285,10.0,18.071592325260205,1.5000000000000009,37.73923687622739,813.2216546367092
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(c6ccccc6)c6ccc(Oc7ccc(C(=O)Nc8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc12,485.15,GREA,,485.15-485.15,1,black,,6.0,6.0,6.0,6.0,1.0,60.0,1.0,2.0,6.0,14.0,9.0,0.0,9.0,95.12,0.1111111111111111,0.0,36.01706053271513,0.8211037633555456,836.288637,2.0,62.0,13.189173583721368,12.338727669087405,0.453125,0.0,0.0,0.0,0.0,19.0,2.0,0.0,1.0,6.0,0.15151515151515152,10.0,13.349370155295812,1.4999999999999991,24.78406746278749,600.7216569883116
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(Oc6ccc(C(=O)Nc7ccc(*)cc7)cc6)cc5)cc4)cc3)cc12,497.15,GREA,,497.15-497.15,1,black,,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0,6.0,11.0,7.0,0.0,7.0,95.12,0.14285714285714285,0.0,36.01706053271513,0.8918398370927505,656.1947366159999,0.0,50.0,12.946649511418812,0.0,0.48,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,6.0,0.19230769230769232,10.0,10.41288728774952,1.5,18.794946129212498,468.57992794872837
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(C(=O)Nc8ccc(*)cc8)cc7)cc6)cc5)cc4)cc3)cc12,491.15,GREA,,491.15-491.15,1,black,,0.0,0.0,0.0,0.0,0.0,61.0,1.0,2.0,8.0,13.0,8.0,0.0,8.0,129.26000000000002,0.125,0.0,36.01706053271513,0.8240197080102719,796.187936984,1.0,58.0,13.441761522845514,9.79096695103555,0.4745762711864407,0.0,0.0,0.0,0.0,17.0,4.0,0.0,1.0,6.0,0.21311475409836064,13.0,12.317741273942593,1.4999999999999996,24.78406746278749,960.7838193675223
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5cccc(Oc6ccc(C(=O)Nc7ccc(*)cc7)cc6)c5)cc4)cc3)cc12,469.15,GREA,,469.15-469.15,1,black,,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0,6.0,11.0,7.0,0.0,7.0,95.12,0.14285714285714285,0.0,36.01706053271513,0.9157156215383608,656.1947366159999,0.0,50.0,12.987826606092106,0.0,0.48,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,6.0,0.19230769230769232,10.0,12.675177881588075,1.4999999999999998,27.37243138634199,570.3830046714634
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccccc5Oc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,453.15,GREA,,453.15-453.15,1,black,,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0,6.0,11.0,7.0,0.0,7.0,95.12,0.14285714285714285,0.0,36.01706053271513,0.9412888947140687,656.1947366159999,0.0,50.0,13.038837842952955,0.0,0.48,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,6.0,0.19230769230769232,10.0,12.725329356744215,1.5000000000000002,28.618176042508377,572.6398210534896
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(S(=O)(=O)c5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)cc12,532.15,GREA,,532.15-532.15,1,black,,0.0,0.0,0.0,0.0,0.0,47.0,1.0,2.0,6.0,9.0,6.0,0.0,6.0,110.79999999999998,0.16666666666666666,0.0,26.543334625115026,1.0752557298373624,612.1355074879999,1.0,44.0,13.258956854592148,9.79096695103555,0.6222222222222222,0.0,0.0,0.0,0.0,13.0,4.0,0.0,1.0,6.0,0.23404255319148937,11.0,10.662258985101115,1.4999999999999993,25.632011235952593,586.4242441805613
,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc12,529.15,GREA,,529.15-529.15,1,black,,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2.0,4.0,7.0,5.0,0.0,5.0,76.66,0.2,0.0,26.543334625115026,1.2368493857279637,472.14230712,0.0,36.0,12.871630354919322,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,6.0,0.21052631578947367,8.0,8.889529710067185,1.4999999999999998,18.734993995195193,248.9068318818812
,*Oc1ccccc1-c1ccccc1Oc1ccc2c(=O)n3c4cc(-c5ccc6c(c5)nc5c7ccc(*)c8cccc(c(=O)n65)c87)ccc4nc3c3cccc1c23,649.15,GREA,,649.15-649.15,1,black,,6.0,3.0,3.0,3.0,2.0,52.0,1.0,0.0,8.0,5.0,12.0,0.0,12.0,87.2,0.5833333333333334,4.0,27.02829120720638,1.001275999090499,720.179755248,0.0,56.0,14.540245372744991,0.0,0.48214285714285715,0.0,0.0,0.0,0.0,7.0,2.0,0.0,7.0,6.0,0.1724137931034483,10.0,12.29447414761332,1.5000000000000007,29.44408259880738,553.2513366425994
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)C(C)C(C)C(*)=O,318.15,GREA,,318.15-318.15,1,black,,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,7.0,7.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,2.19043142641046,368.089602852,4.0,23.0,12.538659034601494,13.847474399381248,0.8518518518518519,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,6.0,0.3103448275862069,9.0,5.780947874237297,1.4999999999999996,10.816653826391972,208.1141234725427
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)C(CC)C(CC)C(*)=O,296.15,GREA,,296.15-296.15,1,black,,4.0,2.0,2.0,2.0,2.0,27.0,1.0,0.0,7.0,9.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,2.226398466852885,396.12090298,6.0,23.0,12.77518881264372,26.689117645233267,0.8620689655172413,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,6.0,0.2903225806451613,9.0,5.780947874237297,1.5,10.816653826391972,208.1141234725427
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCC(*)=O,323.15,GREA,,323.15-323.15,1,black,,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,7.0,8.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,2.083223916157493,354.073952788,3.0,23.0,12.437777835690444,19.26246486877803,0.8461538461538461,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,6.0,0.32142857142857145,9.0,6.956411632098092,1.4999999999999998,13.076696830622026,250.4308187555313
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCC(*)=O,328.15,GREA,,328.15-328.15,1,black,,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,7.0,9.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,2.0318733176132806,368.089602852,4.0,23.0,12.475601527150499,25.683286491704038,0.8148148148148148,0.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,6.0,0.3103448275862069,9.0,7.23244384556358,1.5,13.747727084867527,260.3679784402889
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCC(*)=O,313.15,GREA,,313.15-313.15,1,black,,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,7.0,10.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,1.9809531244305587,382.105252916,5.0,23.0,12.50785226656907,32.10410811463005,0.7857142857142857,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,6.0,0.3,9.0,7.855636426779684,1.5000000000000009,14.773286702694161,282.8029113640686
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCC(*)=O,301.15,GREA,,301.15-301.15,1,black,,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,7.0,11.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,1.9313691375742463,396.12090298,6.0,23.0,12.535677145698894,38.524929737556064,0.7586206896551724,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,6.0,0.2903225806451613,9.0,8.17548968792551,1.5000000000000007,15.874507866387544,294.3176287653183
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCCC(*)=O,298.15,GREA,,298.15-298.15,1,black,,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,7.0,12.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,1.8837122476653196,410.136553044,7.0,23.0,12.559928645115228,44.94575136048208,0.7333333333333333,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,6.0,0.28125,9.0,8.787994212157926,1.4999999999999991,17.036725037400824,316.36779163768534
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)CCCCCCCCC(*)=O,301.15,GREA,,301.15-301.15,1,black,,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,7.0,13.0,2.0,0.0,2.0,95.97,0.0,0.0,9.843390348640755,1.8383392174255893,424.152203108,8.0,23.0,12.581253522288321,51.36657298340809,0.7096774193548387,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,6.0,0.2727272727272727,9.0,9.139032915535948,1.5000000000000009,18.432308591166763,329.0051849592941
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)c1ccc(C(*)=O)cc1,393.15,GREA,,393.15-393.15,1,black,,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,7.0,6.0,3.0,0.0,3.0,95.97,0.0,0.0,9.843390348640755,1.776134399621494,388.058302724,0.0,29.0,12.59640155549517,0.0,0.6551724137931034,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,6.0,0.2903225806451613,9.0,6.67022764290395,1.5,11.715374513859985,240.12819514454222
,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)c1cccc(C(*)=O)c1,378.15,GREA,,378.15-378.15,1,black,,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,7.0,6.0,3.0,0.0,3.0,95.97,0.0,0.0,9.843390348640755,1.8046335197329002,388.058302724,0.0,29.0,12.614359757039232,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,6.0,0.2903225806451613,9.0,6.956411632098092,1.5000000000000007,13.076696830622025,250.4308187555313
,*Oc1ccccc1Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,444.15,GREA,,444.15-444.15,1,black,,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,4.0,5.0,3.0,0.0,3.0,52.6,0.0,0.0,15.909757417102366,1.8567259382384438,324.04562986400003,1.0,22.0,12.683006806538552,9.79096695103555,0.782608695652174,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,6.0,0.28,7.0,7.342863084771288,1.4999999999999996,16.5,154.20012478019706
,*Oc1ccccc1S(=O)(=O)c1ccc(*)cc1,494.15,GREA,,494.15-494.15,1,black,,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,43.370000000000005,0.0,0.0,11.172894463302317,2.5789699076890176,232.019415116,1.0,15.0,12.493004535147392,9.79096695103555,1.0625,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,0.3333333333333333,6.0,4.385909539457592,1.4999999999999998,9.124143795447331,65.78864309186389
,*SC(C)C(*)=O,285.15,GREA,,285.15-285.15,1,black,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,17.07,0.0,0.0,0.0,3.3434170589539596,87.998285748,3.0,2.0,10.505046296296296,12.1736752296728,2.6,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.5714285714285714,4.0,3.027463231550587,1.5,4.500000000000001,18.164779389303522
,*SC1CCCC(*)C1,221.15,GREA,,221.15-221.15,1,black,,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.23165161946076,114.05032132,7.0,0.0,2.3394907407407404,37.35404614461223,1.7142857142857142,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.3333333333333333,3.0,4.411500279339214,1.5000000000000002,6.5383484153110105,13.234500838017642
,*SC1CCCCC1*,230.15,GREA,,230.15-230.15,1,black,,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.29725588417896,114.05032132,7.0,0.0,2.3663425925925923,37.35404614461223,1.5714285714285714,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.3333333333333333,3.0,3.0,1.5,4.5,9.0
,*SCC(=O)N/N=C/c1ccc(OCCCCCCCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2)cc1,390.15,GREA,,390.15-390.15,1,black,,0.0,0.0,0.0,0.0,0.0,45.0,1.0,2.0,11.0,22.0,3.0,0.0,3.0,127.16,0.0,1.0,25.835847975438245,1.1227618601798448,640.1960166320001,14.0,29.0,11.940114515693633,55.706228664081635,0.7674418604651163,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,6.0,0.3333333333333333,15.0,20.02863793158224,1.4999999999999947,44.48955109948153,2103.006982816135
,*SCC(=O)N/N=C/c1ccc(OCCCCCCCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1,429.15,GREA,,429.15-429.15,1,black,,4.0,2.0,2.0,2.0,2.0,45.0,1.0,2.0,13.0,24.0,3.0,0.0,3.0,145.61999999999998,0.0,1.0,35.30957388303834,1.2150722119178483,700.2171460000002,16.0,31.0,12.053239234181813,55.706228664081635,0.7872340425531915,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,6.0,0.3469387755102041,17.0,18.810923492856816,1.5000000000000002,41.48209414172871,2558.285595028527
,*SSc1ccc(/N=C/Nc2ccc(*)cc2)cc1,371.15,GREA,,371.15-371.15,1,black,,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,3.0,5.0,2.0,0.0,2.0,24.39,0.0,0.0,11.383155672467941,1.926910097547148,258.02854032,2.0,15.0,4.4042611489040056,4.895483475517775,1.1176470588235294,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,0.3157894736842105,6.0,7.679802184533713,1.4999999999999998,15.588457268119894,115.1970327680057
,*Sc1c(C)cc(*)cc1C,471.15,GREA,,471.15-471.15,1,black,,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.06636706846161,3.2477131903358982,136.034671256,3.0,6.0,2.386064814814815,18.742957874899023,1.4444444444444444,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.2727272727272727,3.0,4.79128784747792,1.5,6.873863542433759,14.37386354243376
