polymer,PSMILES,Exp_Tg(K),source,SMILES,tg_range,number of points,reliability,stdev,dp_2,nconf20_2,rotatable_bonds,num_rings,num_aromatic_rings,num_non_aromatic_rings,hbond_acceptors,hbond_donors,n_sc,len_sc,min_length_sc,max_length_sc,mean_length_sc,n_bb,len_bb,min_length_bb,max_length_bb,mean_length_bb,fingerprint,cluster_label,Source
,O=C(C1=CC=C(C2=CC=C3C(C(N([*])C3=O)=O)=C2)C=C14)N(C5=CC=C(C6=C(C(F)(F)F)C=C([*])C=C6)C(C(F)(F)F)=C5)C4=O,603.15,Qiu,,603.15-603.15,1,black,,Cc1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc(N8C(=O)c9ccc(-c%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9C8=O)cc7C(F)(F)F)c(C(F)(F)F)c5)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,180.0,7,12,8,4,8,0,2,"[5, 5]",5,5,5.0,1,[36],36,36,36.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dcae40>,0,cluster_0
,*OP(=O)(Oc1ccccc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,415.15,GREA,,415.15-415.15,1,black,,Cc1cc(S(=O)(=O)c2cc(C)c(OP(=O)(Oc3ccccc3)Oc3c(C)cc(S(=O)(=O)c4cc(C)c(OP(=O)(OC)Oc5ccccc5)c(C)c4)cc3C)c(C)c2)cc(C)c1C,355.0,15,6,6,0,12,0,1,[8],8,8,8.0,1,[25],25,25,25.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d9b270>,1,cluster_1
,*c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,592.15,GREA,,592.15-592.15,1,black,,CN1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(S(=O)(=O)c8ccc9c(c8)C(=O)N(c8ccc(Cc%10ccc(C)cc%10)cc8)C9=O)cc7C6=O)cc5)cc3)C4=O)cc2C1=O,147.0,11,12,8,4,12,0,0,,0,0,0.0,1,[40],40,40,40.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d51200>,0,cluster_0
,*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(NC(=O)Nc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,506.15,GREA,,506.15-506.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(NC(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(-c7ccc(NC(=O)c8ccc9c(c8)C(=O)N(c8ccc(NC(=O)Nc%10ccc(N%11C(=O)c%12ccc(C(=O)Nc%13ccc(-c%14ccc(NC(=O)C)cc%14)cc%13)cc%12C%11=O)cc%10)cc8)C9=O)cc7)cc6)cc5C4=O)cc3)cc1)C2=O,9.0,17,16,12,4,14,8,0,,0,0,0.0,1,[58],58,58,58.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575cf8200>,0,cluster_0
,*c1ccc(-c2cc(C(C)(C)C)c(Oc3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)c(C(C)(C)C)c2)cc1,671.65,GREA,,671.65-671.65,1,black,,Cn1c(=O)c2cc3c(=O)n(-c4ccc(Oc5c(C(C)(C)C)cc(-c6ccc(-n7c(=O)c8cc9c(=O)n(-c%10ccc(Oc%11c(C(C)(C)C)cc(-c%12ccc(C)cc%12)cc%11C(C)(C)C)cc%10)c(=O)c9cc8c7=O)cc6)cc5C(C)(C)C)cc4)c(=O)c3cc2c1=O,43.0,9,12,12,0,14,0,2,"[5, 5]",5,5,5.0,1,[37],37,37,37.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d47ac0>,1,cluster_1
,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,573.15,GREA,,573.15-573.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(NC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(c6ccc(NC(=O)c8ccc(N9C(=O)c%10ccc(C(=O)C)cc%10C9=O)cc8)cc6)C7=O)cc5C4=O)cc3)cc1)C2=O,152.0,11,12,8,4,12,2,0,,0,0,0.0,1,[41],41,41,41.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ddbeb0>,0,cluster_0
,*CCCCCCCCCN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,362.15,GREA,,362.15-362.15,1,black,,CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(CCCCCCCCCN3C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(CCCCCCCCCC)C7=O)cc5C3=O)C4=O)cc2C1=O,488.0,23,8,4,4,10,0,0,,0,0,0.0,1,[34],34,34,34.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d7ac80>,0,cluster_0
,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2[Si](C)(C)C)c([Si](C)(C)C)c1,445.15,GREA,,445.15-445.15,1,black,,Cc1ccc(C(c2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc(S(=O)(=O)c8ccc(OC)cc8[Si](C)(C)C)c([Si](C)(C)C)c7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4[Si](C)(C)C)c([Si](C)(C)C)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,486.0,19,8,8,0,8,0,3,"[9, 5, 5]",5,9,6.333333333333333,1,[32],32,32,32.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d3b9e0>,1,cluster_1
,*c1nnc(-c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(*)c6ccccc56)cc4)(C(F)(F)F)C(F)(F)F)cc3)c3ccccc23)o1,493.15,GREA,,493.15-493.15,1,black,,Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(-c6ccc(Oc7ccc(C(c8ccc(Oc9ccc(-c%10nnc(C)o%10)c%10ccccc9%10)cc8)(C(F)(F)F)C(F)(F)F)cc7)c7ccccc67)o5)c5ccccc45)cc3)(C(F)(F)F)C(F)(F)F)cc2)c2ccccc12,449.0,15,14,14,0,10,0,3,"[9, 6, 6]",6,9,7.0,1,[34],34,34,34.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ceef20>,1,cluster_1
,*c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C(C)(C)C)c2)cc1C(C)(C)C,597.15,GREA,,597.15-597.15,1,black,,CN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(c8ccc(Cc%10ccc(C)c(C(C)(C)C)c%10)cc8C(C)(C)C)C9=O)cc7C6=O)c(C(C)(C)C)c5)cc3C(C)(C)C)C4=O)cc2C1=O,377.0,9,12,8,4,8,0,2,"[5, 5]",5,5,5.0,1,[37],37,37,37.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d50c80>,0,cluster_0
,*Oc1cccc(Oc2ccc(/N=C/c3ccc(N(c4ccccc4)c4ccc(/C=N/c5ccc(*)cc5)cc4)cc3)cc2)c1,447.15,GREA,,447.15-447.15,1,black,,Cc1ccc(/N=C/c2ccc(N(c3ccccc3)c3ccc(/C=N/c4ccc(Oc5cccc(Oc6ccc(/N=C/c7ccc(N(c8ccccc8)c8ccc(/C=N/c9ccc(Oc%10cccc(OC)c%10)cc9)cc8)cc7)cc6)c5)cc4)cc3)cc2)cc1,319.0,21,12,12,0,10,0,1,[7],7,7,7.0,1,[39],39,39,39.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d3edd0>,1,cluster_1
,*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c2C)C3=O)cc1,600.15,GREA,,600.15-600.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1c(C)cc(C)c(N3C(=O)c4ccc(C(=O)Nc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6c(C)cc(C)c(N8C(=O)c9ccc(C(=O)Nc%10ccc(NC(=O)C)cc%10)cc9C8=O)c6C)C7=O)cc5)cc4C3=O)c1C)C2=O,397.0,11,12,8,4,12,4,0,,0,0,0.0,1,[45],45,45,45.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd2900>,0,cluster_0
,*c1ccc(Oc2ccc(-c3nc4cc(S(=O)(=O)c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,563.15,GREA,,563.15-563.15,1,black,,Cc1nc2cc(S(=O)(=O)c3ccc4nc(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7nc8cc(S(=O)(=O)c9ccc%10nc(-c%11ccccc%11)c(-c%11ccc(Oc%12ccc(C)cc%12)cc%11)nc%10c9)ccc8nc7-c7ccccc7)cc6)cc5)nc4c3)ccc2nc1-c1ccccc1,193.0,15,16,16,0,14,0,2,"[7, 7]",7,7,7.0,1,[38],38,38,38.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d57190>,1,cluster_1
,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Sc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2)cc1,451.15,GREA,,451.15-451.15,1,black,,CN1C(=O)c2ccc(Oc3ccc(Sc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc(Oc8ccc(N9C(=O)c%10ccc(Oc%11ccc(Sc%12ccc(Oc%13ccc%14c(c%13)C(=O)N(c%13ccc(Oc%15cccc(Oc%16ccc(C)cc%16)c%15)cc%13)C%14=O)cc%12)cc%11)cc%10C9=O)cc8)c7)cc5)C6=O)cc4)cc3)cc2C1=O,22.0,23,18,14,4,18,0,0,,0,0,0.0,1,[59],59,59,59.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ce0e40>,0,cluster_0
,*Oc1ccc(Oc2ccc(NC(=O)c3cc(C(=O)Nc4ccc(*)cc4)cc(C(C)(C)C)c3)cc2)cc1,468.65,GREA,,468.65-468.65,1,black,,Cc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(Oc5ccc(NC(=O)c6cc(C(=O)Nc7ccc(Oc8ccc(OC)cc8)cc7)cc(C(C)(C)C)c6)cc5)cc4)cc3)cc(C(C)(C)C)c2)cc1,425.0,15,8,8,0,8,4,1,[5],5,5,5.0,1,[34],34,34,34.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d08c10>,1,cluster_1
,*Oc1ccc(C(c2ccc(OC(*)=S)cc2)c2cccc3ccccc23)cc1,464.15,GREA,,464.15-464.15,1,black,,CC(=S)Oc1ccc(C(c2ccc(OC(=S)Oc3ccc(C(c4ccc(OC)cc4)c4cccc5ccccc45)cc3)cc2)c2cccc3ccccc23)cc1,335.0,10,8,8,0,6,0,1,[11],11,11,11.0,1,[19],19,19,19.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d2d5f0>,1,cluster_1
,*C(=O)Nc1ccccc1NC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,488.15,GREA,,488.15-488.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccccc3NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(=O)Nc5ccccc5NC(=O)C)cc3)C4=O)cc1)C2=O,159.0,9,8,6,2,8,4,0,,0,0,0.0,1,[31],31,31,31.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd75f0>,0,cluster_0
,*c1ccc(C(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)c4ccc(N5C(=O)CC(SCCOCCSC6CC(=O)N(*)C6=O)C5=O)cc4)cc3)cc2)cc1,416.15,GREA,,416.15-416.15,1,black,,CN1C(=O)CC(SCCOCCSC2CC(=O)N(c3ccc(C(=O)Oc4ccc(C(C)(C)c5ccc(OC(=O)c6ccc(N7C(=O)CC(SCCOCCSC8CC(=O)N(c9ccc(C(=O)Oc%10ccc(C(C)(C)c%11ccc(OC(=O)c%12ccc(C)cc%12)cc%11)cc%10)cc9)C8=O)C7=O)cc6)cc5)cc4)cc3)C2=O)C1=O,1.0,31,12,8,4,22,0,0,,0,0,0.0,1,[56],56,56,56.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d4dcf0>,1,cluster_1
,*CC(=O)Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)CN4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(*)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2)cc1,494.15,GREA,,494.15-494.15,1,black,,CN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(CC(=O)Nc3ccc(Oc5cccc(Oc6ccc(NC(=O)CN7C(=O)c8ccc(C(c9ccc%10c(c9)C(=O)N(CC(=O)Nc9ccc(Oc%11cccc(Oc%12ccc(NC(=O)CC)cc%12)c%11)cc9)C%10=O)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)c5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,143.0,23,14,10,4,16,4,1,[9],9,9,9.0,1,[53],53,53,53.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d720b0>,0,cluster_0
,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(C)(C)C,450.15,GREA,,450.15-450.15,1,black,,Cc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(OC)c(C(C)(C)C)c6)cc5)cc4)c(C(C)(C)C)c3)cc2)cc1,243.0,11,6,6,0,6,0,1,[5],5,5,5.0,1,[24],24,24,24.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d07eb0>,1,cluster_1
,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(C)cc3)cc2)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,554.15,GREA,,554.15-554.15,1,black,,Cc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C)cc3N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(S(=O)(=O)c8ccc(C)cc8)cc7)c(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C7=O)c5)C6=O)cc4C3=O)cc2)cc1,395.0,13,14,10,4,14,0,1,[18],18,18,18.0,1,[30],30,30,30.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575cdedd0>,0,cluster_0
,*CC1CCCC(CN2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)C1,472.15,GREA,,472.15-472.15,1,black,,CN1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(CC3CCCC(CN5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(CC7CCCC(CC)C7)C8=O)cc6C5=O)C3)C4=O)cc2C1=O,459.0,11,10,4,6,10,0,0,,0,0,0.0,1,[33],33,33,33.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d00430>,0,cluster_0
,*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)c(CC)c3)c2)cc1CC,399.15,GREA,,399.15-399.15,1,black,,CCc1cc(C(=O)c2cccc(C(=O)c3ccc(Oc4ccc(C(=O)c5cccc(C(=O)c6ccc(OC)c(CC)c6)c5)cc4CC)c(CC)c3)c2)ccc1C,469.0,15,6,6,0,6,0,2,"[3, 3]",3,3,3.0,1,[25],25,25,25.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d29430>,1,cluster_1
,*Oc1ccc(P(C)(=O)c2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,511.15,GREA,,511.15-511.15,1,black,,Cc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(P(C)(=O)c4ccc(Oc5ccc(P(=O)(c6ccccc6)c6ccc(Oc7ccc(P(C)(=O)c8ccc(OC)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,440.0,17,10,10,0,8,0,1,[7],7,7,7.0,1,[33],33,33,33.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d399e0>,1,cluster_1
,*c1ccc(NC(=O)c2ccc(NC(=O)c3ccc([Si](C)(C)c4ccc(C(=O)Nc5ccc(C(=O)Nc6ccc(S(*)(=O)=O)cc6)cc5)cc4)cc3)cc2)cc1,588.15,GREA,,588.15-588.15,1,black,,C[Si](C)(c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C)cc3)cc2)cc1)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)c4ccc(NC(=O)c5ccc(NC(=O)c6ccc([Si](C)(C)c7ccc(C(=O)Nc8ccc(C(=O)Nc9ccc(S(C)(=O)=O)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,19.0,23,12,12,0,12,8,0,,0,0,0.0,1,[56],56,56,56.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d52820>,1,cluster_1
Polyquinoline 10,*C1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=C2C=C(OC3=CC4=C(C5=CC=CC=C5)C(C5=CC=CC=C5)=C(N=C4C=C3)C3=CC=C(*)C=C3)C=CC2=N1,618.0,Schrodinger,,618.0-618.0,1,black,,Cc1ccc(-c2nc3ccc(Oc4ccc5nc(-c6ccc(-c7nc8ccc(Oc9ccc%10nc(C)c(-c%11ccccc%11)c(-c%11ccccc%11)c%10c9)cc8c(-c8ccccc8)c7-c7ccccc7)cc6)c(-c6ccccc6)c(-c6ccccc6)c5c4)cc3c(-c3ccccc3)c2-c2ccccc2)cc1,172.0,15,18,18,0,6,0,4,"[7, 7, 7, 7]",7,7,7.0,1,[29],29,29,29.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dbb5f0>,1,cluster_1
,*Oc1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)cc2)cc1,448.15,GREA,,448.15-448.15,1,black,,CC(=O)c1cccc(C(=O)Oc2ccc(C(=O)NNC(=O)c3ccc(C(=O)NNC(=O)c4ccc(OC(=O)c5cccc(C(=O)Oc6ccc(C(=O)NNC(=O)c7ccc(C(=O)NNC(=O)c8ccc(OC)cc8)cc7)cc6)c5)cc4)cc3)cc2)c1,183.0,16,8,8,0,16,8,0,,0,0,0.0,1,[44],44,44,44.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d27d60>,1,cluster_1
,*c1ccc(C(c2ccc(N3C(=O)c4ccc(OCCN(CCOc5ccc6c(c5)C(=O)N(*)C6=O)c5ccc(/C=C/c6ccc([N+](=O)[O-])cc6)cc5)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,453.85,GREA,,453.85-453.85,1,black,,CN1C(=O)c2ccc(OCCN(CCOc3ccc4c(c3)C(=O)N(c3ccc(C(c5ccc(N6C(=O)c7ccc(OCCN(CCOc8ccc9c(c8)C(=O)N(c8ccc(C(c%10ccc(C)cc%10)(C(F)(F)F)C(F)(F)F)cc8)C9=O)c8ccc(/C=C/c9ccc([N+](=O)[O-])cc9)cc8)cc7C6=O)cc5)(C(F)(F)F)C(F)(F)F)cc3)C4=O)c3ccc(/C=C/c4ccc([N+](=O)[O-])cc4)cc3)cc2C1=O,4.0,31,16,12,4,18,0,2,"[9, 18]",9,18,13.5,1,[44],44,44,44.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d4ef90>,0,cluster_0
,O=C(N1C2=CC=C(N3C(C4=CC=C([*])C=C4C3=O)=O)C=C2)C5=C([*])C=CC=C5C1=O,648.15,Qiu,,618.15-678.15,2,yellow,42.42640687119285,Cc1cccc2c1C(=O)N(c1ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(c5ccc(N7C(=O)c8ccc(C)cc8C7=O)cc5)C6=O)cc4C3=O)cc1)C2=O,8.0,5,10,6,4,8,0,0,,0,0,0.0,1,[30],30,30,30.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dcf580>,0,cluster_0
,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(/C=C9\CCCC/C(=C\c%10ccc(*)cc%10)C9=O)cc8)cc7)cc6)cc5)CCCCCC4)cc3)cc2)cc1,469.15,GREA,,469.15-469.15,1,black,,Cc1ccc(/C=C2\CCCC/C(=C\c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc(S(=O)(=O)c%10ccc(Oc%11ccc(/C=C%12\CCCC/C(=C\c%13ccc(Oc%14ccc(S(=O)(=O)c%15ccc(Oc%16ccc(C%17(c%18ccc(Oc%19ccc(S(=O)(=O)c%20ccc(OC)cc%20)cc%19)cc%18)CCCCCC%17)cc%16)cc%15)cc%14)cc%13)C%12=O)cc%11)cc%10)cc9)cc8)CCCCCC7)cc6)cc5)cc4)cc3)C2=O)cc1,1.0,31,20,16,4,18,0,0,,0,0,0.0,1,[77],77,77,77.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d3bf90>,1,cluster_1
,*c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,710.15,GREA,,710.15-710.15,1,black,,Cc1nc2ccc(Oc3ccc4nc(-c5ccc(Oc6ccc(-c7nc8ccc(Oc9ccc%10nc(-c%11ccc(Oc%12ccc(C)cc%12)cc%11)c(-c%11ccccc%11)nc%10c9)cc8nc7-c7ccccc7)cc6)cc5)c(-c5ccccc5)nc4c3)cc2nc1-c1ccccc1,358.0,15,16,16,0,12,0,2,"[7, 7]",7,7,7.0,1,[36],36,36,36.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d57430>,1,cluster_1
,*c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C4(*)NC(=O)c5ccccc54)cc3)c2)cc1,598.15,GREA,,598.15-598.15,1,black,,CC1(c2ccc(OC(=O)c3cccc(C(=O)Oc4ccc(C5(c6ccc(OC(=O)c7cccc(C(=O)Oc8ccc(C)cc8)c7)cc6)NC(=O)c6ccccc65)cc4)c3)cc2)NC(=O)c2ccccc21,260.0,11,10,8,2,10,2,1,[6],6,6,6.0,1,[32],32,32,32.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d53820>,1,cluster_1
,*c1cccc(C(=O)Nc2ccc(Oc3ccc(-c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,543.15,GREA,,543.15-543.15,1,black,,CN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3cccc(C(=O)Nc5ccc(Oc6ccc(-c7ccc(Oc8ccc(NC(=O)c9cccc(N%10C(=O)c%11ccc(-c%12ccc%13c(c%12)C(=O)N(c%12cccc(C(=O)Nc%14ccc(Oc%15ccc(-c%16ccc(Oc%17ccc(NC(=O)c%18cccc(C)c%18)cc%17)cc%16)cc%15)cc%14)c%12)C%13=O)cc%11C%10=O)c9)cc8)cc7)cc6)cc5)c3)C4=O)cc2C1=O,1.0,23,20,16,4,16,4,0,,0,0,0.0,1,[68],68,68,68.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575ce9c10>,0,cluster_0
,*CCC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CCN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,494.15,GREA,,494.15-494.15,1,black,,CN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCC(=O)Nc3ccc(Oc5ccc(Oc6ccc(NC(=O)CCN7C(=O)c8ccc(C(=O)c9ccc%10c(c9)C(=O)N(CCC(=O)Nc9ccc(Oc%11ccc(Oc%12ccc(NC(=O)CCC)cc%12)cc%11)cc9)C%10=O)cc8C7=O)cc6)cc5)cc3)C4=O)cc2C1=O,16.0,27,14,10,4,18,4,0,,0,0,0.0,1,[56],56,56,56.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d00ac0>,0,cluster_0
,*C(=O)Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5nnc(-c6ccccn6)o5)cc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c2)c1,446.15,GREA,,446.15-446.15,1,black,,Cc1ccc2c(c1)C(=O)N(c1cc(-c3nnc(-c4ccccn4)o3)cc(N3C(=O)c4ccc(C(=O)Nc5cccc(S(=O)(=O)c6cccc(NC(=O)c7ccc8c(c7)C(=O)N(c7cc(-c9nnc(-c%10ccccn%10)o9)cc(N9C(=O)c%10ccc(C(=O)Nc%11cccc(S(=O)(=O)c%12cccc(NC(=O)C)c%12)c%11)cc%10C9=O)c7)C8=O)c6)c5)cc4C3=O)c1)C2=O,116.0,19,18,14,4,24,4,1,[12],12,12,12.0,1,[51],51,51,51.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575dd7430>,0,cluster_0
,*c1ccc(O)c(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,519.15,GREA,,519.15-519.15,1,black,,CN1C(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc6c(c5)C(=O)N(c5cc(N7C(=O)c8ccc(Oc9ccc(C(C)(C)c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(c%11cc(C)ccc%11O)C%12=O)cc%10)cc9)cc8C7=O)ccc5O)C6=O)cc4)cc3)cc2C1=O,484.0,15,14,10,4,14,2,0,,0,0,0.0,1,[48],48,48,48.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x146575d52f90>,0,cluster_0
